statNm,addr,chgerType,useTime,lat,lng,output,limitYn,limitDetail
GS그린자이2차아파트,광주광역시 북구 양산택지로34번길 22,2,24시간 이용가능,35.2094021,126.8825237,7.0,Y,거주자외 출입제한
쌍암힐스테이트리버파크,광주광역시 광산구 첨단강변로 100,2,24시간 이용가능,35.217104586885,126.8539162925,7.0,Y,거주자외 출입제한
연제동고운하이플러스아파트,광주광역시 북구 양산제로 76,2,24시간 이용가능,35.20119353142,126.8693405118,7.0,Y,거주자외 출입제한
상무자이아파트,광주광역시 서구 백석길 22-23,2,24시간 이용가능,35.140264582845,126.8529081142,7.0,Y,거주자외 출입제한
쌍암힐스테이트리버파크오피스텔,광주광역시 광산구 첨단강변로 100,2,24시간 이용가능,35.2170865,126.8538284,7.0,Y,시설 상황에 따라 이용이 제한될 수 있음
송정우방아이유쉘아파트,광주광역시 광산구 평동로1100번길 71,2,24시간 이용가능,35.13142119283,126.7857147042,7.0,Y,거주자외 출입제한
수완피오레6단지,광주광역시 광산구 수완로73번길 40,2,24시간 이용가능,35.1919384,126.8262873,7.0,Y,거주자외 출입제한
(주)데일리웨딩컨벤션,광주광역시 서구 상무대로 683,2,09:00~18:00,35.142298201043,126.8387138433,7.0,Y,시설 상황에 따라 이용이 제한될 수 있음
일곡동아아파트 입주자대표회의-1,광주광역시 북구 우치로537번길 10,2,24시간 이용가능,35.2131297,126.9003826,7.0,Y,거주자외 출입제한
일곡동아아파트 입주자대표회의-2,광주광역시 북구 우치로537번길 10,2,24시간 이용가능,35.2131297,126.9003826,7.0,Y,거주자외 출입제한
일곡동아아파트 입주자대표회의-3,광주광역시 북구 우치로537번길 10,2,24시간 이용가능,35.2131297,126.9003826,7.0,Y,거주자외 출입제한
(주)대라주택건설/첨단대라수1차-1,광주광역시 광산구 앰코로 21,2,24시간 이용가능,35.2197592,126.8524673,7.0,Y,거주자외 출입제한
(주)대라주택건설/첨단대라수1차-2,광주광역시 광산구 앰코로 21,2,24시간 이용가능,35.2197592,126.8524673,7.0,Y,거주자외 출입제한
(주)대라주택건설/첨단대라수3차-1,광주광역시 광산구 임방울대로825번길 22-77,2,24시간 이용가능,35.2207723,126.8502272,7.0,Y,거주자외 출입제한
(주)대라주택건설/첨단대라수3차-2,광주광역시 광산구 임방울대로825번길 22-77,2,24시간 이용가능,35.2207723,126.8502272,7.0,Y,거주자외 출입제한
빛고을현대서비스(주),광주광역시 광산구 풍영정길 333,2,24시간 이용가능,35.194687242035,126.8544367163,7.0,Y,차량정비 서비스 센터 이용자로 제한
대라수어썸시티관리사무소/주은주택건설주식회사,광주광역시 광산구 첨단중앙로182번길 90,2,24시간 이용가능,35.221584892,126.85085756,7.0,Y,거주자외 출입제한
신창7차부영아파트 입주자대표회의,광주광역시 광산구 신창로35번길 54,2,24시간 이용가능,35.190144642,126.83322125,7.0,Y,거주자외 출입제한
제일오피스텔관리단,광주광역시 동구 천변우로 339,2,24시간 이용가능,35.150577712,126.90971386,7.0,N,기타
신창5차호반베르디움 입주자대표회의,광주광역시 광산구 왕버들로251번길 27,2,24시간 이용가능,35.197628928,126.83532063,7.0,Y,거주자외 출입제한
지에스(GS)그린자이1차아파트입주자대표회의,광주광역시 북구 양산로71번길 10,2,24시간 이용가능,35.211346703,126.88373191,7.0,Y,거주자외 출입제한
운남진아리채리버힐즈아파트 입주자대표회의,광주광역시 광산구 목련로273번길 23,2,24시간 이용가능,35.174580047,126.82629704,7.0,Y,거주자외 출입제한
진월동현대2차아파트 입주자대표회의,광주광역시 남구 서문대로654번길 33,2,24시간 이용가능,35.117561997,126.90199547,7.0,Y,거주자외 출입제한
첨단대라수2차주상복합/대라주택건설㈜,광주광역시 광산구 임방울대로825번길 22-54,2,24시간 이용가능,35.219710706,126.8513624,7.0,Y,거주자외 출입제한
첨단 일신아파트,광주광역시 광산구 첨단중앙로181번길 42-14,2,24시간 이용가능,35.221541579,126.83785028,7.0,Y,거주자 외 출입제한
우산동국제미소래아파트,광주광역시 광산구 용아로 175,2,24시간 이용가능,35.158782411,126.80021684,7.0,Y,거주자 외 출입제한
첨단6차부영아파트,광주광역시 광산구 산월로 64,2,24시간 이용가능,35.207890049,126.84364559,7.0,Y,거주자 외 출입제한
주식회사 케이티앤지광주공장(민수)-케이티앤지광주공장 차량 외 충전불가,광주광역시 북구 하서로 300,2,24시간 이용가능,35.2028673,126.8743428,7.0,Y,케이티앤지광주공장 차량 외 충전불가
신창7차부영아파트입주자대표회의22,광주광역시 광산구 신창로35번길 54,2,24시간 이용가능,35.1901446,126.8332213,7.0,Y,거주자외 출입제한
신창5차호반베르디움 입주자대표회의22,광주광역시 광산구 왕버들로251번길 27,2,24시간 이용가능,35.1976289,126.8353206,7.0,Y,거주자외 출입제한
디자인모텔 I(아이),광주광역시 동구 천변우로 393-4,2,24시간 이용가능,35.1461202,126.9132226,7.0,Y,거주자외 출입제한
효천시티프라디움아파트입주자대표회의,광주광역시 남구 효천2로 1,2,24시간 이용가능,35.1017763,126.8697962,7.0,Y,거주자외 출입제한
용봉동 중흥S-클래스 입주자대표회의,광주광역시 북구 서하로106번길 25,2,24시간 이용가능,35.1857806,126.8928093,7.0,Y,거주자외 출입제한
화정 해광샹그릴라센트럴337 아파트,광주광역시 서구 내방로 337,2,24시간 이용가능,35.1577501,126.8775832,7.0,Y,거주자외 출입제한
우산동중흥S클래스리버티,광주광역시 광산구 풍영철길로 20-20,2,24시간 이용가능,35.1615466,126.815177,7.0,Y,거주자외 출입제한
조광페인트-광주영업소(민수),광주광역시 광산구 하남산단5번로 2,2,24시간 이용가능,35.196550436,126.79556142,7.0,N,거주자외 출입제한
봉선주월대라수어썸브릿지관리위원회,광주광역시 남구 서문대로 827,2,24시간 이용가능,35.1328806,126.9001197,7.0,Y,거주자외 출입제한
용산모아엘가에듀파크 입주자대표회의,광주광역시 동구 용산3길 17,2,24시간 이용가능,35.1181854,126.9268395,7.0,Y,거주자외 출입제한
현진에버빌아파트(SP),광주광역시 북구 양산택지소로 20,2,24시간 이용가능,35.213654209,126.88359331,7.0,Y,거주자외 출입제한
벽산블루밍메가씨티1단지입주자대표회의,광주광역시 북구 서강로54번길 55,2,24시간 이용가능,35.1777312,126.8769722,7.0,Y,거주자외 출입제한
임곡농업협동조합(민수),광주광역시 광산구 고봉로 565,2,24시간 이용가능,35.204230604,126.7588784,7.0,Y,거주자외 출입제한
첨단대라수 3차(대라주택건설 주식회사)23,광주광역시 광산구 임방울대로825번길 22-77,2,24시간 이용가능,35.2207723,126.8502273,7.0,Y,거주자외 출입제한
신안대라수 1차(주은주택건설 주식회사),광주광역시 북구 자미로6번길 13,2,24시간 이용가능,35.166379204,126.9043496,7.0,Y,거주자외 출입제한
신안대라수 2차(대라수주택 주식회사),광주광역시 북구 자미로6번길 21,2,24시간 이용가능,35.1662362,126.9050038,7.0,N,기타
신안대라수 3차(주은주택건설 주식회사),광주광역시 북구 자미로6번길 25,2,24시간 이용가능,35.166070859,126.90551029,7.0,Y,거주자외 출입제한
첨단대라수 2차(대라주택건설 주식회사),광주광역시 광산구 임방울대로825번길 22-54,2,24시간 이용가능,35.2198962,126.85135932,7.0,Y,거주자외 출입제한
첨단대라수 1차(대라주택건설 주식회사),광주광역시 광산구 앰코로 21,2,24시간 이용가능,35.219759198,126.85246739,7.0,Y,거주자외 출입제한
연제동 골드클래스아파트 입주자대표회의,광주광역시 북구 양산제로 95,2,24시간 이용가능,35.2019859,126.8680622,7.0,Y,거주자외 출입제한
첨단대라수어썸시티(주은주택건설 주식회사)23,광주광역시 광산구 첨단중앙로182번길 90,2,24시간 이용가능,35.2215938,126.8508592,7.0,Y,거주자외 출입제한
백운대라수 어썸브릿지 주상복합,광주광역시 남구 회재로 1284,2,24시간 이용가능,35.1355784,126.9005676,7.0,N,기타
풍암1차호반아파트입주자대표회의,광주광역시 서구 풍암순환로 14,2,24시간 이용가능,35.124157399,126.87506792,7.0,Y,거주자외 출입제한
화정고운하이플러스아파트(SP),광주광역시 서구 화운로99번길 20,2,24시간 이용가능,35.148987655,126.87671584,7.0,Y,거주자외 출입제한
어등산한국아델리움1단지입주자대표회의(SP),광주광역시 광산구 여대길 290,2,24시간 이용가능,35.166835075,126.79452059,7.0,Y,거주자외 출입제한
쌍촌2차 명지아파트,광주광역시 서구 운천로154번길 3,2,24시간 이용가능,35.146646827,126.8576434,7.0,Y,거주자외 출입제한
용봉 삼성아파트(SP),광주광역시 북구 서하로 120,2,24시간 이용가능,35.186394492,126.89337597,7.0,Y,거주자외 출입제한
선운이지더원2단지 입주자대표회의,광주광역시 광산구 선운중앙로 43,2,24시간 이용가능,35.149652848,126.77605528,7.0,Y,거주자외 출입제한
효천시티프라디움아파트입주자대표회의(SP),광주광역시 남구 효천2로 1,2,24시간 이용가능,35.101776254,126.86979624,7.0,Y,거주자외 출입제한
신창5차호반베르디움 입주자대표회의23,광주광역시 광산구 왕버들로251번길 27,2,24시간 이용가능,35.197628928,126.83532063,7.0,Y,거주자외 출입제한
수완이지더원입주자대표회의,광주광역시 광산구 풍영로101번길 22,2,24시간 이용가능,35.181465497,126.81175497,7.0,Y,거주자외 출입제한
용봉 삼성아파트,광주광역시 북구 서하로 120,2,24시간 이용가능,35.186394492,126.89337597,7.0,Y,거주자외 출입제한
양산동영무예다음입주자대표회의(SP),광주광역시 북구 효열로29번길 37,2,24시간 이용가능,35.209940234,126.87159964,7.0,Y,거주자외 출입제한
송정우방아이유쉘아파트 입주자대표회의,광주광역시 광산구 평동로1100번길 71,2,24시간 이용가능,35.131498,126.7856511,7.0,Y,거주자 외 출입제한
용두주공아파트,광주광역시 북구 임방울대로1041번길 15,2,24시간 이용가능,35.214094495,126.86818255,7.0,Y,거주자외 출입제한
도산대주파크빌1차,광주광역시 광산구 송도로182번길 55,2,24시간 이용가능,35.128528631,126.79579069,7.0,Y,거주자외 출입제한
연제대광로제비앙아파트,광주광역시 북구 양일1로 52,2,24시간 이용가능,35.194095553,126.86817456,7.0,Y,거주자외 출입제한
내남지구1차진아리채아파트(진아건설),광주광역시 동구 육판서길 16,2,24시간 이용가능,35.090629629,126.9410628,7.0,Y,거주자외 출입제한
수완센트럴시티서희스타힐스,광주광역시 광산구 용아로 436-20,2,24시간 이용가능,35.182813375,126.80694008,7.0,Y,거주자외 출입제한
효천1지구중흥S클래스에코파크아파트,광주광역시 남구 효천3로 110,2,24시간 이용가능,35.102879551,126.87583328,7.0,Y,거주자외 출입제한
제일오피스텔관리단24,광주광역시 동구 천변우로 339,2,24시간 이용가능,35.1505777,126.9097139,7.0,N,기타
효천1중흥S-클래스에코파크아파트(SP),광주광역시 남구 효천3로 110,2,24시간 이용가능,35.1028796,126.8758333,7.0,Y,거주자 외 출입제한
성원아파트관리사무소,광주광역시 광산구 첨단중앙로181번길 92,2,24시간 이용가능,35.2184702,126.8309929,7.0,Y,거주자 외 출입제한
현진에버빌입주자대표회의,광주광역시 북구 양산택지소로 20,2,24시간 이용가능,35.2136486,126.8835928,7.0,Y,거주자 외 출입제한
골든사우나 운영위원회,광주광역시 서구 치평로 18,2,24시간 이용가능,35.1487203,126.847721,7.0,N,기타
야스텍주식회사,광주광역시 광산구 첨단강변로87번길 5,2,24시간 이용가능,35.2143517,126.8520218,7.0,N,기타
대상파크타운상가번영회,광주광역시 광산구 월계로 203,2,24시간 이용가능,35.2138558,126.8478006,7.0,N,기타
로데오컨설팅(주),광주광역시 북구 북문대로 117,2,24시간 이용가능,35.1796738,126.8745425,7.0,N,기타
삼라주차빌딩,광주광역시 광산구 첨단중앙로181번길 5,2,24시간 이용가능,35.221019313,126.84082017,7.0,N,기타
대광로제비앙 입주자대표회의,광주광역시 광산구 우산로95번길 60,2,24시간 이용가능,35.158803721,126.81206994,7.0,Y,거주자 외 출입제한
광천프라임아너팰리스/유한회사 프라임디앤씨,광주광역시 서구 내방로 423,2,24시간 이용가능,35.159666983,126.88507791,7.0,Y,거주자 외 출입제한
신가2차 호반리젠시빌아파트 입주자대표회의,광주광역시 광산구 수등로 205,2,24시간 이용가능,35.185331144,126.83101319,7.0,Y,거주자 외 출입제한
호반써밋상가관리단,광주광역시 서구 무진대로 919,2,24시간 이용가능,35.1623728,126.88053,7.0,N,기타
라붐웨딩홀 / 주식회사 라붐,광주광역시 서구 상무누리로 59,2,24시간 이용가능,35.148457306,126.83791703,7.0,N,기타
어등산한국아델리움1단지입주자대표회의,광주광역시 광산구 여대길 290,2,24시간 이용가능,35.166835075,126.79452059,7.0,Y,거주자 외 출입제한
양산동영무예다음입주자대표회의,광주광역시 북구 효열로29번길 37,2,24시간 이용가능,35.209940234,126.87159964,7.0,Y,거주자 외 출입제한
제일풍경채센트럴파크1단지입주자대표회의(SP),광주광역시 북구 우치로40번길 25,2,24시간 이용가능,35.172446827,126.91530496,7.0,Y,거주자 외 출입제한
광주운남주공8단지입주자대표회의,광주광역시 광산구 목련로153번길 143,2,24시간 이용가능,35.179364989,126.8136853,7.0,Y,거주자 외 출입제한
아모레퍼시픽 광주지점/(주)아모레퍼시픽(T),광주광역시 동구 금남로 154-1,2,24시간 이용가능,35.15312654,126.91038973,7.0,N,기타
수완센트럴시티 서희스타힐스아파트 입주자대표회의(T),광주광역시 광산구 용아로 436-20,2,24시간 이용가능,35.182815185,126.80694491,7.0,Y,거주자 외 출입제한
양산동영무예다음입주자대표회의(프리즘)(SP),광주광역시 북구 효열로29번길 37,2,09:00~18:00,35.2099402,126.8715996,7.0,Y,거주자 외 출입제한
벽산블루밍메가씨티1단지입주자대표회의(T),광주광역시 북구 서강로54번길 55,2,24시간 이용가능,35.177731154,126.87697216,7.0,Y,거주자 외 출입제한
